ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
6910,34,26310.87302450773,0.19595381424268105,1,299,9781,1536,11018
6911,35,20286.638164885215,0.09697606010795727,1,439,7410,1396,8367
6912,30,36129.25605313015,0.18177374467457125,1,169,5769,1791,7391
6913,59,22150.316984284033,0.09165069018953174,1,120,5262,1363,6505
6914,19,20391.982820361605,0.033706939640744615,1,181,5295,2477,7591
6915,66,22117.05528727789,0.007672120283021102,1,799,6342,1953,7496
6916,62,20174.926100670567,0.4696755787486904,1,254,9333,1856,10935
6917,35,27994.57949029862,0.11760052665309138,1,58,6423,1517,7882
6918,29,32111.050831502438,0.24365401207758097,1,511,11151,3190,13830
6919,47,33368.266057485926,0.2625834013227213,0,8,0,0,-8
6920,34,34901.99150765863,0.09286814039953675,1,990,9137,1751,9898
6921,65,32214.345656509628,0.060070640011803234,1,1807,7201,1487,6881
6922,19,21660.086216762258,0.020212186521848013,1,20,12301,2641,14922
6923,54,24324.744977870603,0.03611531102207594,1,225,6259,2449,8483
6924,66,23796.361103119467,0.08956598989020384,1,92,11828,2455,14191
6925,19,23703.390389553184,0.27251134288182277,0,136,0,0,-136
6926,67,30407.207902256778,0.1296605500647992,0,1,0,0,-1
6927,75,23315.92042587788,0.08274016238127506,0,27,0,0,-27
6928,48,27360.126307706312,0.09571654622102578,1,660,9553,1434,10327
6929,35,26934.266967125575,0.029426120674344,1,205,8178,2508,10481
6930,33,29866.130354276575,0.17784799617515862,1,412,5406,1697,6691
6931,61,20330.0865351735,0.06705883675218743,1,486,41816,1431,42761
6932,19,24523.025499751508,0.16156840741314743,1,123,5943,1380,7200
6933,70,28639.159252905356,0.09426611349750826,1,345,18594,2630,20879
6934,26,22347.569948053948,0.15243574703436277,1,352,8073,1362,9083
6935,68,30987.25859288686,0.029650559354925242,1,863,7246,2313,8696
6936,74,20685.065346012318,0.24053042202785546,0,73,0,0,-73
6937,46,21962.20828700512,0.09602818007961834,1,125,5522,1840,7237
6938,35,20985.139987576673,0.13194790666150158,1,508,20219,2755,22466
6939,36,24650.257732811977,0.03763610786796597,1,855,16501,1413,17059
6940,22,64842.05356690596,0.035738337909621554,1,102,42378,1800,44076
6941,66,22192.056427358144,0.04174115890390215,1,638,7110,1776,8248
6942,21,25271.73783872939,0.06610226893046287,0,6,0,0,-6
6943,26,20535.04820697056,0.1297610747433268,0,7,0,0,-7
6944,22,25434.31397170298,0.007490768676067594,1,633,5862,8032,13261
6945,22,23401.910934469226,0.006168466337528532,1,235,5726,2340,7831
6946,46,29575.555644498287,0.041640531821804244,1,985,20364,1513,20892
6947,27,41250.157008931616,0.10274419964728831,1,1088,5313,3700,7925
6948,51,28225.182970557555,0.0002998159275242422,1,401,9521,2043,11163
6949,75,21447.627103726983,0.14130936022365462,0,3,0,0,-3
6950,58,23074.791150142228,0.010398458334761058,1,590,13246,1517,14173
6951,24,21388.876326900467,0.008211004905030912,1,66,5940,1642,7516
6952,33,23576.29180918259,0.2300493514980788,0,6,0,0,-6
6953,39,21316.8670402823,0.05710527490833532,1,769,6207,2053,7491
6954,47,24070.789022180175,0.024093461927113334,1,348,7676,2037,9365
6955,22,30279.870311286413,0.2459897277882418,1,815,5325,1633,6143
6956,43,23293.02107189258,0.1410201824968786,1,240,7239,1714,8713
6957,27,20343.02081965956,0.014355450262248243,1,147,13805,2923,16581
6958,26,69345.24628622663,0.11451371988983362,0,52,0,0,-52
6959,67,31564.051397842635,0.2608641029789491,1,1155,6455,1566,6866
6960,21,22485.854677279065,0.05257036690785335,1,350,5856,1426,6932
6961,54,25791.420541464042,0.05235460757452609,1,41,6076,1875,7910
6962,18,21643.00976400739,0.06994939300489932,0,44,0,0,-44
6963,55,26555.216126296007,0.016314257463011732,0,110,0,0,-110
6964,30,25402.3151148565,0.20355820836534524,0,21,0,0,-21
6965,20,158931.25995460566,0.1706352897452242,0,61,0,0,-61
6966,58,21144.95892349856,0.09072080827973036,1,219,9242,1786,10809
6967,68,22888.45109318887,0.10377003816067948,1,372,6073,2575,8276
6968,73,21956.92272395893,0.015908998181226233,1,1281,6293,1432,6444
6969,27,23589.70966482537,0.44076302269651296,1,484,5790,1421,6727
6970,20,30382.38942764478,0.10513887939238904,1,380,10386,2262,12268
6971,20,26092.87681754568,0.07993372196481205,1,500,13867,1559,14926
6972,21,31204.861456210725,0.10008930983908879,0,15,0,0,-15
6973,57,22623.08804356949,0.003345428585045842,0,136,0,0,-136
6974,65,44332.3585933716,0.05219969856346552,1,439,5574,2578,7713
6975,71,27151.455123171098,0.21837222117584787,1,686,5375,1536,6225
6976,28,28201.1036288129,0.12737977377262769,1,215,8047,2397,10229
6977,75,23599.69887986342,0.2865620464171742,1,2518,16812,1678,15972
6978,33,28457.30317442154,0.0407637264351738,1,264,8029,1678,9443
6979,69,29372.421670789525,0.5463415947146297,1,79,6299,1676,7896
6980,24,27521.71587435341,0.10920048147027396,1,108,5420,1901,7213
6981,62,25033.143601421896,0.1602720861714324,0,115,0,0,-115
6982,25,22403.56843556156,0.018834463938135947,1,195,7738,1417,8960
6983,73,26695.169873169525,0.07397610133741453,1,79,5363,1872,7156
6984,28,24380.182868119147,0.06165258432696934,1,898,6091,1625,6818
6985,48,32707.668529202936,0.09013889545601404,1,60,5544,1691,7175
6986,40,20546.99035695974,0.24339065196046514,0,18,0,0,-18
6987,70,21890.462746314162,0.025934794929022092,1,788,25057,1611,25880
6988,21,27650.145375991426,0.21835555110803373,1,204,27275,1376,28447
6989,68,26279.624221862763,0.0008058377633587506,1,445,5417,1397,6369
6990,31,21383.860745372338,0.048646409954138554,1,926,6059,1802,6935
6991,20,23816.01869184157,0.04704979979332456,1,928,6842,1486,7400
6992,50,39471.71425533299,0.20687705280441948,0,6,0,0,-6
6993,33,24636.898809083807,0.13155479644984644,0,19,0,0,-19
6994,24,20798.77848220681,0.238009675063731,1,322,6099,1609,7386
6995,23,22568.672227089544,0.20480643235617707,1,64,9614,3928,13478
6996,48,23934.04223278828,0.19112800992615916,1,114,8344,1534,9764
6997,66,37596.61698293687,0.047563566807156475,1,126,5683,1345,6902
6998,44,22680.915181378215,0.15021396287904235,1,706,6530,1745,7569
6999,66,21023.67459262471,0.012148081290790943,1,1037,5359,1438,5760
7000,58,23442.02831495368,0.024437237459045722,1,20,7786,2235,10001
7001,19,21367.446442730048,0.029037596915185218,1,983,37267,1574,37858
7002,19,23948.69245607141,0.01943633085052107,1,1021,5914,1603,6496
7003,33,25055.20239389042,0.20380393910216868,1,710,5704,1722,6716
7004,34,24869.27975730269,0.0865961816902212,1,223,31404,3298,34479
7005,18,23540.418146291802,0.1050022069867875,1,175,8361,1358,9544
7006,73,21995.37054056715,0.12411827849492109,0,0,0,0,0
7007,47,34782.177192241725,0.1860183217856158,0,33,0,0,-33
7008,38,23237.005525180604,0.012944309213905407,0,142,0,0,-142
7009,46,22904.51683193855,0.16084232679028765,1,365,5924,1391,6950
7010,21,21341.053764342258,0.08213540659162673,0,50,0,0,-50
7011,68,20611.09794460683,0.12564466331723184,0,5,0,0,-5
7012,27,67309.79791864906,0.09196946805348696,1,149,5554,1607,7012
7013,42,35269.01731753192,0.14066495821713978,1,167,5797,1425,7055
7014,18,113474.30449556337,0.030176736338072538,0,53,0,0,-53
7015,24,42173.498720766016,0.31055272356647085,0,0,0,0,0
7016,25,20621.743318155768,0.02255495663863898,1,1444,5910,4341,8807
7017,44,31916.534123186328,0.12065751492610631,1,934,10194,2561,11821
7018,41,60385.82158278671,0.027634084606987446,0,78,0,0,-78
7019,65,20830.065546427482,0.09590174115407091,1,16,5592,1702,7278
7020,24,49866.146404428866,0.3674837915488709,1,1394,7852,1559,8017
7021,45,78532.54460765739,0.05208256037279141,1,276,10264,2265,12253
7022,61,21010.428559073454,0.05036897603482078,1,228,6038,2403,8213
7023,25,23126.677059022823,0.06445660954429869,1,455,7876,1509,8930
7024,26,24019.784018942235,0.003720471840046543,1,390,5385,2475,7470
7025,29,20223.00731711446,0.00493562806306198,1,368,5771,1837,7240
7026,50,24982.72131176589,0.008052799485266694,1,564,10354,2154,11944
7027,70,56917.84736215238,0.2912918065856178,1,68,6166,2086,8184
7028,72,23430.487540374965,0.005435578917340517,0,17,0,0,-17
7029,30,24053.675801100362,0.16804380959192608,1,62,31724,1976,33638
7030,74,22046.665378704805,0.1245608496228207,1,1414,5578,2309,6473
7031,68,20706.6721132976,0.11607743052011264,1,829,12277,1458,12906
7032,18,46401.85647238256,0.3712064917339616,1,298,5256,1367,6325
7033,19,23601.49486093218,0.22667264901987458,1,380,7007,1870,8497
7034,22,21096.86455976964,0.14725230372036388,1,98,6390,1375,7667
7035,38,30312.994716044723,0.029900534165360575,0,14,0,0,-14
7036,36,22350.598440730995,0.25210944469989,0,20,0,0,-20
7037,52,32381.146763189914,0.2319129829015254,1,1800,10696,1361,10257
7038,41,24725.311950636016,0.06941558332365451,0,4,0,0,-4
7039,42,40091.719981629234,0.05424192155046888,1,1057,8805,1457,9205
7040,56,25123.931147302595,0.099419076149556,0,19,0,0,-19
7041,61,29757.561537479032,0.06807707584100992,1,314,14547,1471,15704
7042,56,21248.881827876106,0.034175597990579454,1,197,11728,3564,15095
7043,66,300932.59637069434,0.03260285015025904,1,366,7348,1924,8906
7044,30,20215.808971290786,0.3587928528482314,1,317,8609,1419,9711
7045,59,39808.275343718735,0.062222733547714446,0,70,0,0,-70
7046,24,26837.29760666605,0.0852056092567495,1,1064,5431,1508,5875
7047,72,24596.470042357258,0.12962254113565067,1,31,5298,1606,6873
7048,29,29626.52925906643,0.006501214981365413,1,202,13718,2181,15697
7049,20,23982.69209842063,0.18083872241675966,1,343,7162,2101,8920
7050,30,47219.30645299502,0.02552716550963487,0,10,0,0,-10
7051,54,24099.28252147754,0.49250895731916605,0,103,0,0,-103
7052,49,20204.11828513899,0.2438750223552152,0,69,0,0,-69
7053,32,31146.394962174865,0.09271390643086296,1,388,6140,1503,7255
7054,55,26640.49419740785,0.08874825766986748,0,96,0,0,-96
7055,46,29490.38482400406,0.04758696465710887,0,46,0,0,-46
7056,30,38616.448778964295,0.16819712422382985,0,20,0,0,-20
7057,20,22352.386455701686,0.0012641436075181939,1,689,6413,3758,9482
7058,38,43819.38060175529,0.06942305753815399,1,1041,7039,1854,7852
7059,26,20166.269477456754,0.125677720765818,1,567,12352,1444,13229
7060,59,24793.030665952905,0.04023116810601065,1,1931,9595,1578,9242
7061,58,20040.05997602609,0.1588390288483686,1,721,6355,2590,8224
7062,31,21757.663322847675,0.029203157145127792,1,1456,13996,1782,14322
7063,74,21990.64874023153,0.1372671182606365,0,22,0,0,-22
7064,24,20274.63611109409,0.2826716989673367,1,680,5594,1667,6581
7065,22,27143.480405730337,0.15300666439545194,1,310,18395,2464,20549
7066,19,24620.709234983675,0.19285890772020486,1,369,11005,2319,12955
7067,43,90858.08666164793,0.12047895314213258,0,144,0,0,-144
7068,35,25119.718595858092,0.11208240047853237,1,163,10659,2894,13390
7069,34,21414.70093419904,0.03722964195498602,1,409,6737,1897,8225
7070,40,22350.080325968152,0.17626904347958838,1,172,10533,1400,11761
7071,58,27524.961894703178,0.14906319483951008,0,9,0,0,-9
7072,45,24795.441229922842,0.20532680737290926,1,1017,11113,2130,12226
7073,23,25936.58539573385,0.5764250790577108,1,355,5560,1433,6638
7074,25,25198.575369379687,0.10827106115810081,1,413,19231,1511,20329
7075,49,38145.59824610792,0.030249262446956457,1,711,8954,3904,12147
7076,21,54615.074298754356,0.19447846000696678,0,97,0,0,-97
7077,37,26545.33015902195,0.29326287221536307,1,463,12047,1378,12962
7078,32,30267.709443607448,0.19075073672463674,1,209,7279,1457,8527
7079,45,26253.553353881096,0.029318727416492843,0,123,0,0,-123
7080,33,24648.766587171667,0.11584656562063685,1,343,5571,1547,6775
7081,53,36019.53373448575,0.15996743630846977,1,404,5732,3807,9135
7082,41,20295.366240929394,0.00395497710356743,1,507,7676,6112,13281
7083,21,31937.66614312868,0.31534328873074985,1,213,8950,1376,10113
7084,24,20651.738853294806,0.0189743873544471,1,196,5621,1665,7090
7085,58,30268.12788213439,0.21291100397260415,0,0,0,0,0
7086,52,22174.522764272864,0.19358230668942647,1,70,5538,1445,6913
7087,29,40899.40850895712,0.0012096894161473385,1,219,12838,1699,14318
7088,72,35685.652194210044,0.2553621464243573,1,659,6172,1506,7019
7089,36,21707.576859824323,0.5009219321154327,1,281,7058,1472,8249
7090,19,46631.66591414912,0.04752065467584399,1,284,5383,2432,7531
7091,27,43717.26001710483,0.016994528189569733,1,200,5832,2015,7647
7092,56,20076.048343547656,0.07796853219973957,1,377,6950,3254,9827
7093,24,21447.20210041794,0.007248722230530548,1,1354,7457,2479,8582
7094,20,26982.098440843925,0.21905640161552872,0,171,0,0,-171
7095,19,24167.151672122134,0.2445351832340787,1,242,7501,1577,8836
7096,73,20138.496366696334,0.04781093415775863,0,5,0,0,-5
7097,18,37748.8673951544,0.07619835644812495,1,410,6212,1756,7558
7098,54,22676.993458716526,0.049727252175064754,1,61,6343,2315,8597
7099,37,25027.852366027226,0.021849894334768444,1,444,8162,1595,9313
7100,59,22246.968501431,0.19107679390165483,1,223,9575,2004,11356
7101,20,23569.59193764313,0.08645586657094725,1,159,6722,1437,8000
7102,69,48395.694697453335,0.07907972711531103,1,127,5663,2004,7540
7103,69,52167.49696662469,0.07059922252589332,1,797,10523,1572,11298
7104,33,29793.33585385834,0.017599007032955822,1,665,6775,1981,8091
7105,32,25876.728728132643,0.01435655319001606,1,342,7707,1624,8989
7106,69,63115.78261857493,0.12793021769599563,0,56,0,0,-56
7107,63,32620.700831923597,0.026956863681679485,1,508,5768,1671,6931
7108,46,26865.878929191,0.2142923737374389,1,546,7550,1522,8526
7109,21,22073.492433172196,0.4343072730213396,0,3,0,0,-3
7110,32,20380.067478938643,0.08738282256071905,0,7,0,0,-7
7111,19,30488.79469141146,0.15663035578450668,1,742,5885,3335,8478
7112,32,20057.055585396512,0.021191971571192687,0,18,0,0,-18
7113,25,23970.10284200814,0.015100821526813222,0,90,0,0,-90
7114,20,23549.18166801921,0.06705505165056372,1,1722,5604,2072,5954
7115,44,22093.6606250452,0.09848169249850881,0,198,0,0,-198
7116,62,22294.46076958028,0.04777907576521614,1,72,6158,1784,7870
7117,21,24318.00040847496,0.20458584429173318,1,544,7850,1362,8668
7118,48,21322.1221940007,0.2518518534664779,0,6,0,0,-6
7119,59,25346.04330125138,0.1250558713758233,0,35,0,0,-35
7120,27,46176.967372687126,0.3643290163575667,1,212,37702,1509,38999
7121,32,20122.476245304482,0.024772431266411633,1,338,5871,1460,6993
7122,20,20659.99185038072,0.045800214597189186,1,188,8447,1400,9659
7123,23,22986.14327822144,0.23434298398777806,0,60,0,0,-60
7124,25,60462.67235206649,0.09735366115024001,1,328,5496,2837,8005
7125,30,23266.360341676667,0.030823384512173424,1,40,8173,1582,9715
7126,50,25813.632428430414,0.17193984639490908,1,303,7766,4613,12076
7127,26,32639.64499499876,0.04985923942744987,1,1149,5328,2711,6890
7128,23,23233.751362978106,0.16232919400145052,1,1418,6881,1497,6960
7129,37,31220.60671796698,0.10158350413050467,1,916,8515,1422,9021
7130,20,20539.50823300486,0.3548459640659337,1,140,5342,6549,11751
7131,64,20196.42779705391,0.16782980012461116,1,254,19571,1573,20890
7132,33,29101.821256666375,0.0011566062743118427,1,1755,8212,1813,8270
7133,63,48536.22326328054,0.014054745394704901,0,43,0,0,-43
7134,54,24708.333446800298,0.05799395127697245,1,623,6697,1871,7945
7135,18,29393.168256553457,0.014031337111475051,1,339,6805,2583,9049
7136,56,20874.1486361489,0.12556029178560627,1,433,11921,1517,13005
7137,51,20584.6015320677,0.08190739638911497,1,423,6055,1425,7057
7138,36,39775.20454884099,0.2204233315231464,1,261,6087,1570,7396
7139,71,25387.16963695964,0.11421423044134413,1,1076,14463,1464,14851
7140,65,22235.439442674444,0.08128658978854035,1,442,7357,3664,10579
7141,32,20066.4274434129,0.10404115856499788,1,237,37277,1405,38445
7142,51,31485.28753085125,0.023382216780691877,1,612,6858,3261,9507
7143,66,46050.845972411276,0.11918622744468849,0,2,0,0,-2
7144,36,30894.778306006767,0.10660171940706388,1,34,6856,1482,8304
7145,21,21420.837203679526,0.12420252773708941,0,3,0,0,-3
7146,28,23543.261465296426,0.013008684519845966,1,943,5449,1418,5924
7147,47,20547.429380876914,0.0975629887730948,1,1103,8191,1437,8525
7148,29,29765.377056267902,0.03069379163061994,0,22,0,0,-22
7149,35,41799.497246584506,0.04634210801324379,1,517,5747,1512,6742
7150,23,25674.248667670985,0.009972103058210434,1,371,11805,6814,18248
7151,20,30188.93039832779,0.02950107771749999,0,50,0,0,-50
7152,37,22737.28385157214,0.0031885697986381804,0,3,0,0,-3
7153,39,26055.21860478495,0.00023457001971321454,1,127,54436,1696,56005
7154,32,24197.03777229938,0.17872052958876133,1,2134,5628,1733,5227
7155,72,21834.553841100274,0.20476000725975738,0,99,0,0,-99
7156,20,60741.05895502028,0.013873226795760482,0,188,0,0,-188
7157,31,24784.25743051355,0.0348152463273297,1,195,12768,1612,14185
7158,49,21008.195864314363,0.01630128356820014,1,1219,6233,1621,6635
7159,42,22350.672397797694,0.13883711267936,1,617,6197,2282,7862
7160,57,29537.412087909637,0.05357505519215127,1,128,7247,1510,8629
7161,38,30226.879432048558,0.18892754692908661,0,0,0,0,0
7162,28,39222.89009822443,0.08791593008204161,1,331,9315,1414,10398
7163,24,30454.140707842816,0.20021335058938347,1,180,31402,2272,33494
7164,40,25176.94741458568,0.04342030570701326,1,224,7819,1424,9019
7165,58,20862.803079617534,0.14280259048539193,1,461,7287,4174,11000
7166,63,22083.31095659159,0.17945370592215007,1,784,12002,2867,14085
7167,27,63786.686802649485,0.029786772455212586,1,263,18443,1764,19944
7168,25,34866.32199741395,0.07797818735732362,1,341,6179,1450,7288
7169,31,20637.17041715846,0.006766356522436989,1,86,7149,1710,8773
7170,54,22447.307005848725,0.36612530563255197,1,1119,6463,1486,6830
7171,22,22196.045604903364,0.04528544222070115,1,437,6027,1344,6934
7172,37,23927.43086056248,0.29319858195213466,1,1656,10296,2155,10795
7173,19,22759.214762013475,0.1133133455746821,0,100,0,0,-100
7174,30,29561.539597637282,0.14050813096003267,1,784,6966,1994,8176
7175,55,24536.04968945207,0.07633446225111529,1,1861,5508,2443,6090
7176,30,20776.197602984237,0.10696799120038626,1,288,5583,1461,6756
7177,44,28966.077321735866,0.1613836699743502,1,187,31456,1750,33019
7178,20,25321.791253459392,0.04842691507071531,1,132,8744,1542,10154
7179,30,26020.392337742654,0.005654736254539413,1,1672,11601,1435,11364
7180,64,23801.88761227132,0.004357146435990787,1,355,5640,1681,6966
7181,54,29642.482522288166,0.0020075075180306474,1,946,19369,1500,19923
7182,32,41611.41021760496,0.01243114429155955,1,504,10099,1399,10994
7183,22,20052.2782892655,0.18007343947283996,1,1356,37058,1362,37064
7184,20,44113.195752974396,0.11047836471180437,1,391,8115,1502,9226
7185,22,22612.921452890627,0.12323405043353107,1,298,6653,2146,8501
7186,62,24388.527480620305,0.003170095213482986,0,51,0,0,-51
7187,20,33215.881629237134,0.15886904344650055,1,604,41286,1451,42133
7188,31,28439.951863471106,0.12354827402309763,1,475,12012,1349,12886
7189,34,22426.677697339477,0.11425890929968119,1,435,5845,1333,6743
7190,18,21310.5368015036,0.11918052989894491,0,14,0,0,-14
7191,34,28977.56091694777,0.15678645442351494,1,328,5955,1585,7212
7192,37,20536.685904417885,0.0007240310668554219,1,1246,6427,1362,6543
7193,44,23436.179892549313,0.041733846514524484,1,852,13795,2201,15144
7194,22,23181.031304603293,0.002578768333702288,1,32,36453,2386,38807
7195,30,21994.224321954105,0.005337885982108211,0,27,0,0,-27
7196,33,37867.74377194015,0.01760015684500776,1,1170,13886,1560,14276
7197,21,29407.685881194855,0.20966944631945342,0,9,0,0,-9
7198,18,21763.48485155757,0.21963703136338367,0,35,0,0,-35
7199,19,22161.582216984927,0.04191116732514238,1,425,15243,2215,17033
7200,20,33742.572074987445,0.0980556033458096,0,87,0,0,-87
7201,59,22502.599948734154,0.006162757102211531,1,823,17701,1368,18246
7202,40,34026.322262242924,0.06573306453137456,1,1246,13848,2536,15138
7203,22,21608.72675267951,0.0874348996865067,0,18,0,0,-18
7204,18,22564.656237845684,0.21631703742554245,0,23,0,0,-23
7205,74,20958.30047469187,0.024927016409953165,1,156,5320,1361,6525
7206,28,22564.854332484992,0.10010087808269152,0,11,0,0,-11
7207,68,33950.38104643817,0.4222220217870497,0,8,0,0,-8
7208,31,30210.870522426754,0.11900734983432588,1,1470,12219,1398,12147
7209,18,35393.10970436731,0.3602770201634548,1,663,9019,1646,10002
7210,29,21532.418443843646,0.1146676640204296,1,61,8226,1502,9667
7211,27,31499.27261509922,0.034381111431977945,0,232,0,0,-232
7212,22,30741.23236246305,0.08022946004222632,0,12,0,0,-12
7213,24,29907.902917950854,0.028223476527223818,1,129,24392,1654,25917
7214,25,25829.515053966727,0.3705981339933789,0,30,0,0,-30
7215,31,20006.548164977896,0.09447672892520265,1,454,32758,1948,34252
7216,44,21949.764468968126,0.21444365685448327,1,391,5679,2119,7407
7217,24,22383.8441738981,0.1375799477713812,1,1522,24247,1712,24437
7218,37,24314.531903355386,0.12416686779789049,1,63,5314,1386,6637
7219,26,21579.26921962933,0.005110287671469661,1,775,10080,1392,10697
7220,20,27810.474074473932,0.06168551171869767,1,1713,5277,1636,5200
7221,57,27495.812950478332,0.0011596512120395524,1,179,9560,1334,10715
7222,51,24091.410388565175,0.02797236095389464,1,322,5791,2814,8283
7223,62,24269.45611007403,0.12797377286104422,1,109,5883,1481,7255
7224,74,24062.540301351095,0.10800093387601464,1,141,10204,1369,11432
7225,68,35876.08663207484,0.06730101552230194,1,320,5512,2139,7331
7226,31,40248.54133602069,0.13627848185652203,1,137,21084,2159,23106
7227,26,23614.781158427162,0.12583018217146888,1,2647,53117,1669,52139
7228,32,20210.507369895684,0.04199401648372,1,407,9137,1432,10162
7229,25,32519.544217820592,0.09119444217697792,1,234,5638,1573,6977
7230,48,25983.55385107342,0.010498896570966256,1,665,14682,2340,16357
7231,24,24174.506706974185,0.04148244286139019,1,316,14666,1426,15776
7232,40,27067.285168521914,0.14573677382019326,1,870,35617,1665,36412
7233,31,28364.760185377134,0.25093598118738275,0,34,0,0,-34
7234,52,20311.685163182945,0.16860727982617452,0,46,0,0,-46
7235,65,20653.171166306984,0.10851564325559718,0,35,0,0,-35
7236,21,31268.222773800077,0.01196065718110804,1,508,5609,1801,6902
7237,64,22852.64455160256,0.09350136485975122,1,415,9084,5495,14164
7238,69,20467.122446291276,0.005432324868056428,1,127,5697,1772,7342
7239,74,28972.187881233625,0.37692523136599426,1,668,7614,1343,8289
7240,36,21121.98847926503,0.02274995185063618,0,73,0,0,-73
7241,45,24899.776896941887,0.03570623609283666,1,688,13754,3701,16767
7242,73,24740.59136486457,0.2293917595411177,0,118,0,0,-118
7243,56,21414.530575488712,0.2592272647211684,1,622,7064,1597,8039
7244,56,27394.453387081478,0.028222013634478894,1,814,5875,1524,6585
7245,65,20470.446620341303,0.1163260982738061,1,24,11473,1465,12914
7246,21,29311.216527295976,0.07404711807343878,1,296,13921,1338,14963
7247,37,21400.977738713755,0.012888251726867918,0,19,0,0,-19
7248,51,33415.63171126047,0.03306505786632606,1,116,8922,1404,10210
7249,63,24997.92102123083,0.09385032710534989,1,62,13073,2483,15494
7250,43,20634.542012900198,0.0023872475672559257,1,285,7195,1352,8262
7251,20,22142.30039056625,0.11998555407998497,0,49,0,0,-49
7252,40,45345.510271555395,0.18353781637300642,1,379,6265,2401,8287
7253,28,43192.355313932734,0.031302142824711124,1,632,10374,2717,12459
7254,59,28365.988218778704,0.2636984121488645,0,28,0,0,-28
7255,32,21188.948722669335,0.21257635512413503,1,1499,45161,2755,46417
7256,47,22888.51844893221,0.1131067101648633,1,167,13187,2344,15364
7257,47,26833.366770224977,0.0488005436925216,1,1424,5969,1956,6501
7258,60,34738.30443182427,0.0231299494366302,1,640,5320,1649,6329
7259,29,23883.67705530937,0.1300207100031837,1,654,6162,3151,8659
7260,23,23038.20807212525,0.2925508620511136,0,62,0,0,-62
7261,72,23026.57391644639,0.019332647597385406,1,906,9645,2105,10844
7262,41,21641.169584461742,0.5144829499408224,1,1115,7093,1511,7489
7263,47,32393.78812146027,0.04344503314925276,0,156,0,0,-156
7264,65,20295.381764904618,0.44539655915337284,0,10,0,0,-10
7265,66,21191.33517922299,0.010663686503682303,1,359,5902,1951,7494
7266,24,32230.748401845318,0.03425457322420403,1,2918,7244,2801,7127
7267,62,22865.116161810165,0.16158904479214503,1,572,5980,1762,7170
7268,70,25137.012248853986,0.06454979665572279,1,298,7756,1428,8886
7269,19,51340.54298186963,0.26284782874207807,1,107,5379,1819,7091
7270,19,22437.070147204955,0.35066118197063045,1,267,20106,1527,21366
7271,51,30295.38599107075,0.3459350665585821,0,53,0,0,-53
7272,56,21942.04751694563,0.2588480496592748,0,49,0,0,-49
7273,29,23278.240017595806,0.00037456662486244776,1,334,6209,2159,8034
7274,18,23877.88174217695,0.118143803792141,1,210,6589,1655,8034
7275,64,41578.40324893017,0.30762113285157905,0,41,0,0,-41
7276,48,22258.46971059195,0.25444760133344874,1,151,11445,1432,12726
7277,53,20485.162144632508,0.15630120835739533,1,1028,5765,1527,6264
7278,31,25345.992765256586,0.024636953129994272,0,6,0,0,-6
7279,43,22726.912848991302,0.375258973987947,1,1092,8567,1409,8884
7280,41,23655.490547748566,0.02773182240439682,1,176,6120,1745,7689
7281,61,27323.98419820135,0.30574483091321514,0,0,0,0,0
7282,46,35405.955635612765,0.10400295797828182,1,134,7304,10256,17426
7283,20,20036.465494020296,0.12049194509330595,1,147,7003,1388,8244
7284,33,21681.245714936304,0.0639755765377276,1,808,8079,1350,8621
7285,69,25271.452736007486,0.014880595239189588,1,101,5461,1499,6859
7286,19,25500.208745050968,0.21770998971067898,0,17,0,0,-17
7287,23,22693.929341444382,0.013149277210566856,1,1425,7163,3555,9293
7288,34,23992.71723352443,0.01907943164262931,1,304,6993,2318,9007
7289,34,31989.529152101037,0.07227801385485914,1,1327,10535,1842,11050
7290,41,20953.35058573285,0.027982712361518062,1,2090,10480,4153,12543
7291,24,27091.205848539645,0.28044850301026764,1,206,5814,1435,7043
7292,48,20066.95585662841,0.015196369244576098,0,15,0,0,-15
7293,29,23402.301489830967,0.5470125470157536,1,365,5448,1398,6481
7294,27,23431.72606270112,0.03552032197120246,1,115,6348,1539,7772
7295,20,20395.830888446006,0.10663553802095065,0,70,0,0,-70
7296,22,20979.590346677935,0.08373010029307781,1,65,15317,1595,16847
7297,21,20619.51399535761,0.253904729045194,1,209,7722,2053,9566
7298,29,36856.71557734297,0.054360323203573396,1,24,7251,1364,8591
7299,20,48685.22111029231,0.3120341028262279,1,101,8161,1433,9493
7300,35,24345.203274183743,0.17474809875030495,1,23,19210,1522,20709
7301,38,31386.89056576588,0.38327430933715656,0,50,0,0,-50
7302,62,23517.958181625316,0.2031647844907321,1,382,5447,1333,6398
7303,41,26061.2362300851,0.05477844636584584,1,113,5604,2430,7921
7304,54,34420.66134825382,0.05634106099752317,0,13,0,0,-13
7305,36,21810.365919178003,0.011059679147534576,1,535,5580,1764,6809
7306,32,20068.756652550073,0.015321469350434692,1,639,7750,1369,8480
7307,37,37976.11162797085,0.05741267247543892,1,162,10965,2608,13411
7308,28,20045.743200718694,0.4963193863408191,0,17,0,0,-17
7309,50,24709.511353471524,0.029900750479611216,1,608,6842,2073,8307
7310,30,23049.205139364083,0.1740843038787273,1,156,6666,1745,8255
7311,24,23489.566568883594,0.5903454423718566,0,200,0,0,-200
7312,39,23444.2436324049,0.214003379577415,1,2239,5513,2132,5406
