ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
20065,0,0,3,0,-3
20066,1,1,678,1209,531
20067,0,0,8,0,-8
20068,1,0,93,0,-93
20069,1,1,404,1516,1112
20070,0,0,13,0,-13
20071,0,0,4,0,-4
20072,1,1,2411,1316,-1095
20073,0,0,29,0,-29
20074,1,1,586,1886,1300
20075,0,0,80,0,-80
20076,0,0,69,0,-69
20077,0,0,30,0,-30
20078,1,1,139,1440,1301
20079,1,1,428,1643,1215
20080,1,1,346,1879,1533
20081,0,0,0,0,0
20082,0,0,278,0,-278
20083,1,0,6,0,-6
20084,1,1,257,1709,1452
20085,1,1,240,1999,1759
20086,1,1,119,1322,1203
20087,0,0,53,0,-53
20088,1,0,25,0,-25
20089,0,0,141,0,-141
20090,1,0,3,0,-3
20091,1,1,1753,1404,-349
20092,0,0,8,0,-8
20093,0,0,13,0,-13
20094,1,0,83,0,-83
20095,1,0,31,0,-31
20096,0,0,24,0,-24
20097,1,0,11,0,-11
20098,1,1,670,2156,1486
20099,1,0,16,0,-16
20100,1,0,19,0,-19
20101,1,0,37,0,-37
20102,1,0,49,0,-49
20103,1,1,95,1429,1334
20104,0,0,12,0,-12
20105,1,0,22,0,-22
20106,1,0,26,0,-26
20107,0,0,27,0,-27
20108,0,0,120,0,-120
20109,1,1,1611,1269,-342
20110,1,1,492,1592,1100
20111,1,1,481,2191,1710
20112,0,0,122,0,-122
20113,1,1,248,1229,981
20114,1,0,23,0,-23
20115,0,0,5,0,-5
20116,0,0,56,0,-56
20117,0,0,9,0,-9
20118,1,1,1179,1659,480
20119,1,0,26,0,-26
20120,1,1,428,1230,802
20121,1,1,666,1359,693
20122,0,0,30,0,-30
20123,0,0,93,0,-93
20124,0,0,4,0,-4
20125,0,0,14,0,-14
20126,1,0,4,0,-4
20127,1,0,68,0,-68
20128,1,0,39,0,-39
20129,1,0,39,0,-39
20130,0,0,2,0,-2
20131,1,1,156,2260,2104
20132,1,0,4,0,-4
20133,1,1,492,1207,715
20134,0,0,31,0,-31
20135,1,0,42,0,-42
20136,1,0,184,0,-184
20137,1,0,40,0,-40
20138,1,1,2331,1340,-991
20139,1,0,36,0,-36
20140,1,0,23,0,-23
20141,0,0,42,0,-42
20142,1,1,429,1346,917
20143,1,1,193,1202,1009
20144,0,0,30,0,-30
20145,0,0,3,0,-3
20146,1,0,70,0,-70
20147,1,0,25,0,-25
20148,0,0,18,0,-18
20149,0,0,6,0,-6
20150,0,0,97,0,-97
20151,1,0,49,0,-49
20152,1,1,107,1255,1148
20153,0,0,38,0,-38
20154,1,0,1,0,-1
20155,1,1,524,1592,1068
20156,0,0,52,0,-52
20157,1,1,1368,1498,130
20158,1,1,738,1829,1091
20159,0,0,29,0,-29
20160,1,1,174,1387,1213
20161,1,0,20,0,-20
20162,1,1,549,1264,715
20163,0,0,56,0,-56
20164,1,0,6,0,-6
20165,1,0,12,0,-12
20166,1,0,5,0,-5
20167,0,0,2,0,-2
20168,1,1,844,1469,625
20169,0,0,51,0,-51
20170,0,0,114,0,-114
20171,1,1,1282,1435,153
20172,0,0,28,0,-28
20173,1,0,45,0,-45
20174,0,0,170,0,-170
20175,1,1,1789,1250,-539
20176,0,0,92,0,-92
20177,1,0,33,0,-33
20178,1,1,230,1977,1747
20179,1,1,1678,1240,-438
20180,1,1,93,2358,2265
20181,0,0,78,0,-78
20182,1,0,14,0,-14
20183,0,0,0,0,0
20184,1,0,181,0,-181
20185,0,0,25,0,-25
20186,1,0,16,0,-16
20187,1,1,981,1363,382
20188,0,0,23,0,-23
20189,0,0,3,0,-3
20190,0,0,219,0,-219
20191,1,0,20,0,-20
20192,1,1,904,1245,341
20193,1,1,82,1330,1248
20194,1,0,22,0,-22
20195,1,0,11,0,-11
20196,0,0,169,0,-169
20197,0,0,21,0,-21
20198,1,0,118,0,-118
20199,1,1,422,1234,812
20200,1,1,363,1618,1255
20201,0,0,29,0,-29
20202,1,1,175,1353,1178
20203,0,0,21,0,-21
20204,1,0,56,0,-56
20205,1,1,184,1485,1301
20206,0,0,61,0,-61
20207,0,0,35,0,-35
20208,0,0,7,0,-7
20209,0,0,13,0,-13
20210,0,0,7,0,-7
20211,0,0,14,0,-14
20212,1,1,184,1539,1355
20213,1,1,820,1762,942
20214,1,0,73,0,-73
20215,0,0,88,0,-88
20216,0,0,136,0,-136
20217,1,0,40,0,-40
20218,1,1,1064,1765,701
20219,0,0,83,0,-83
20220,0,0,9,0,-9
20221,0,0,115,0,-115
20222,0,0,52,0,-52
20223,0,0,60,0,-60
20224,0,0,52,0,-52
20225,0,0,55,0,-55
20226,1,1,852,1459,607
20227,1,1,534,1462,928
20228,1,0,1,0,-1
20229,1,1,2993,1227,-1766
20230,0,0,20,0,-20
20231,0,0,3,0,-3
20232,1,1,261,1454,1193
20233,1,1,224,1249,1025
20234,0,0,21,0,-21
20235,0,0,213,0,-213
20236,1,1,441,2265,1824
20237,0,0,42,0,-42
20238,0,0,188,0,-188
20239,1,0,20,0,-20
20240,1,0,19,0,-19
20241,0,0,23,0,-23
20242,0,0,24,0,-24
20243,0,0,40,0,-40
20244,1,0,25,0,-25
20245,0,0,17,0,-17
20246,1,0,43,0,-43
20247,0,0,11,0,-11
20248,1,1,332,1482,1150
20249,1,1,1124,1969,845
20250,1,1,1625,1545,-80
20251,0,0,124,0,-124
20252,0,0,41,0,-41
20253,0,0,36,0,-36
20254,0,0,36,0,-36
20255,1,1,444,1255,811
20256,1,1,484,1623,1139
20257,1,0,16,0,-16
20258,0,0,64,0,-64
20259,1,1,569,1532,963
20260,0,0,178,0,-178
20261,1,1,1660,1350,-310
20262,0,0,30,0,-30
20263,0,0,179,0,-179
20264,0,0,2,0,-2
20265,0,0,160,0,-160
20266,0,0,31,0,-31
20267,1,0,42,0,-42
20268,1,0,12,0,-12
20269,0,0,32,0,-32
20270,0,0,19,0,-19
20271,1,1,309,1613,1304
20272,1,0,2,0,-2
20273,1,1,297,1247,950
20274,1,1,1073,1394,321
20275,1,1,472,1202,730
20276,0,0,73,0,-73
20277,0,0,48,0,-48
20278,1,1,1230,1625,395
20279,0,0,31,0,-31
20280,0,0,40,0,-40
20281,1,1,86,1242,1156
20282,1,1,77,1214,1137
20283,0,0,70,0,-70
20284,1,1,1049,1476,427
20285,1,1,504,1543,1039
20286,1,0,25,0,-25
20287,1,1,351,1238,887
20288,0,0,201,0,-201
20289,0,0,51,0,-51
20290,1,1,682,1232,550
20291,1,1,132,1270,1138
20292,1,1,292,1352,1060
20293,1,0,348,0,-348
20294,1,1,253,1550,1297
20295,0,0,10,0,-10
20296,0,0,7,0,-7
20297,0,0,39,0,-39
20298,1,1,1791,1205,-586
20299,0,0,11,0,-11
20300,1,0,31,0,-31
20301,0,0,2,0,-2
20302,0,0,60,0,-60
20303,0,0,111,0,-111
20304,1,1,701,2672,1971
20305,0,0,3,0,-3
20306,0,0,39,0,-39
20307,0,0,45,0,-45
20308,0,0,19,0,-19
20309,0,0,11,0,-11
20310,0,0,25,0,-25
20311,0,0,60,0,-60
20312,0,0,19,0,-19
20313,0,0,1,0,-1
20314,1,0,0,0,0
20315,1,0,39,0,-39
20316,0,0,41,0,-41
20317,0,0,73,0,-73
20318,1,1,721,1348,627
20319,1,0,14,0,-14
20320,1,1,600,2083,1483
20321,1,1,666,1648,982
20322,1,1,751,1393,642
20323,1,1,591,1638,1047
20324,1,1,1048,2372,1324
20325,0,0,25,0,-25
20326,0,0,31,0,-31
20327,1,1,4,1262,1258
20328,1,1,420,1276,856
20329,0,0,4,0,-4
20330,1,0,15,0,-15
20331,1,0,46,0,-46
20332,0,0,2,0,-2
20333,1,0,22,0,-22
20334,1,0,118,0,-118
20335,1,1,285,1858,1573
20336,1,0,109,0,-109
20337,1,1,451,1280,829
20338,1,1,58,1573,1515
20339,1,1,1052,1232,180
20340,0,0,29,0,-29
20341,0,0,6,0,-6
20342,1,0,15,0,-15
20343,1,1,509,1359,850
20344,1,1,223,1231,1008
20345,0,0,61,0,-61
20346,1,0,69,0,-69
20347,0,0,24,0,-24
20348,1,1,510,1546,1036
20349,1,1,271,1216,945
20350,0,0,69,0,-69
20351,1,1,140,1583,1443
20352,1,0,115,0,-115
20353,1,0,202,0,-202
20354,1,1,458,1351,893
20355,0,0,88,0,-88
20356,1,0,205,0,-205
20357,1,0,134,0,-134
20358,0,0,85,0,-85
20359,1,1,69,1314,1245
20360,1,1,1500,1275,-225
20361,0,0,22,0,-22
20362,0,0,149,0,-149
20363,1,0,10,0,-10
20364,1,0,37,0,-37
20365,0,0,24,0,-24
20366,1,1,611,1397,786
20367,1,0,0,0,0
20368,0,0,45,0,-45
20369,1,1,257,1663,1406
20370,1,1,1350,2878,1528
20371,1,0,109,0,-109
20372,1,0,34,0,-34
20373,0,0,111,0,-111
20374,1,0,13,0,-13
20375,1,0,73,0,-73
20376,0,0,62,0,-62
20377,1,0,21,0,-21
20378,0,0,20,0,-20
20379,1,1,670,1231,561
20380,0,0,29,0,-29
20381,0,0,1,0,-1
20382,1,1,1343,1792,449
20383,0,0,44,0,-44
20384,1,0,69,0,-69
20385,1,0,1,0,-1
20386,1,1,214,1411,1197
20387,1,0,70,0,-70
20388,0,0,114,0,-114
20389,1,1,488,1303,815
20390,0,0,24,0,-24
20391,0,0,78,0,-78
20392,1,1,514,1266,752
20393,1,1,93,1243,1150
20394,0,0,5,0,-5
20395,1,0,4,0,-4
20396,0,0,8,0,-8
20397,1,1,59,1488,1429
20398,1,1,1284,1282,-2
20399,1,0,10,0,-10
20400,0,0,35,0,-35
20401,0,0,0,0,0
20402,1,1,219,1203,984
20403,1,1,470,1256,786
20404,0,0,0,0,0
20405,1,1,428,1851,1423
20406,0,0,12,0,-12
20407,1,0,13,0,-13
20408,1,0,107,0,-107
20409,1,0,27,0,-27
20410,0,0,7,0,-7
20411,1,0,21,0,-21
20412,0,0,33,0,-33
20413,0,0,9,0,-9
20414,0,0,193,0,-193
20415,0,0,140,0,-140
20416,1,1,528,1215,687
20417,1,1,475,2789,2314
20418,1,1,839,1338,499
20419,1,0,39,0,-39
20420,1,1,515,1210,695
20421,0,0,141,0,-141
20422,1,1,761,1246,485
20423,1,0,91,0,-91
20424,0,0,9,0,-9
20425,1,1,1337,1590,253
20426,0,0,0,0,0
20427,1,1,558,1276,718
20428,1,0,40,0,-40
20429,1,1,979,1268,289
20430,1,1,436,1216,780
20431,1,0,12,0,-12
20432,1,0,104,0,-104
20433,0,0,0,0,0
20434,0,0,89,0,-89
20435,1,0,12,0,-12
20436,1,1,293,1266,973
20437,0,0,43,0,-43
20438,1,0,14,0,-14
20439,0,0,55,0,-55
20440,1,0,154,0,-154
20441,1,1,1241,1305,64
20442,1,1,505,1212,707
20443,0,0,109,0,-109
20444,1,1,90,1443,1353
20445,1,0,21,0,-21
20446,1,0,24,0,-24
20447,1,0,2,0,-2
20448,1,0,48,0,-48
20449,0,0,17,0,-17
20450,0,0,20,0,-20
20451,1,1,238,1557,1319
20452,1,1,49,1269,1220
20453,0,0,63,0,-63
20454,0,0,85,0,-85
20455,0,0,2,0,-2
20456,0,0,2,0,-2
20457,1,0,14,0,-14
20458,0,0,10,0,-10
20459,1,1,93,1237,1144
20460,0,0,36,0,-36
20461,1,1,424,1240,816
20462,0,0,22,0,-22
20463,0,0,1,0,-1
20464,0,0,44,0,-44
20465,1,1,270,1838,1568
20466,1,0,23,0,-23
20467,1,1,675,1218,543
20468,0,0,39,0,-39
20469,1,1,1009,1250,241
20470,0,0,27,0,-27
20471,0,0,31,0,-31
20472,1,1,935,2098,1163
20473,1,0,36,0,-36
20474,1,0,7,0,-7
20475,1,0,53,0,-53
20476,0,0,27,0,-27
20477,1,1,242,3118,2876
20478,1,1,195,1290,1095
20479,1,0,45,0,-45
20480,1,0,145,0,-145
20481,1,1,657,2068,1411
20482,1,1,213,1203,990
20483,1,1,820,1466,646
20484,1,0,25,0,-25
20485,1,1,539,1525,986
20486,0,0,202,0,-202
20487,1,0,40,0,-40
20488,1,0,26,0,-26
20489,0,0,81,0,-81
20490,1,0,59,0,-59
20491,0,0,138,0,-138
20492,1,0,8,0,-8
20493,0,0,16,0,-16
20494,0,0,114,0,-114
20495,0,0,35,0,-35
20496,0,0,37,0,-37
20497,0,0,1,0,-1
20498,0,0,3,0,-3
20499,1,1,740,1222,482
20500,0,0,162,0,-162
20501,0,0,18,0,-18
20502,1,1,962,1298,336
20503,1,0,26,0,-26
20504,1,1,390,1229,839
20505,1,0,26,0,-26
20506,1,1,521,2257,1736
20507,1,1,1569,1755,186
20508,0,0,42,0,-42
20509,0,0,27,0,-27
20510,0,0,10,0,-10
20511,1,0,6,0,-6
20512,1,0,157,0,-157
20513,1,1,97,1478,1381
20514,1,1,231,1616,1385
20515,1,0,117,0,-117
20516,1,1,1786,1352,-434
20517,1,1,108,1330,1222
20518,1,0,81,0,-81
20519,1,0,166,0,-166
20520,1,0,5,0,-5
20521,0,0,33,0,-33
20522,1,0,13,0,-13
20523,1,0,4,0,-4
20524,0,0,67,0,-67
20525,1,1,123,1530,1407
20526,1,1,104,1511,1407
20527,1,0,84,0,-84
20528,1,1,309,1277,968
20529,1,1,1515,1366,-149
20530,1,0,52,0,-52
20531,0,0,22,0,-22
20532,1,0,25,0,-25
20533,1,0,79,0,-79
20534,1,0,68,0,-68
20535,0,0,3,0,-3
20536,1,0,32,0,-32
20537,1,1,538,3359,2821
20538,0,0,15,0,-15
20539,1,1,33,2013,1980
20540,1,1,365,1347,982
20541,0,0,4,0,-4
20542,1,1,163,1553,1390
20543,0,0,8,0,-8
20544,0,0,9,0,-9
20545,1,0,13,0,-13
20546,1,0,55,0,-55
20547,1,1,964,1426,462
20548,0,0,1,0,-1
20549,0,0,20,0,-20
20550,1,0,16,0,-16
20551,0,0,52,0,-52
20552,0,0,3,0,-3
20553,1,1,907,1221,314
20554,0,0,63,0,-63
20555,0,0,14,0,-14
20556,1,1,287,1203,916
20557,0,0,4,0,-4
20558,1,1,667,5750,5083
20559,0,0,9,0,-9
20560,1,1,87,2009,1922
20561,0,0,25,0,-25
20562,1,1,380,1910,1530
20563,0,0,0,0,0
20564,0,0,9,0,-9
20565,0,0,1,0,-1
20566,1,0,68,0,-68
20567,1,0,19,0,-19
20568,1,1,256,1310,1054
20569,1,1,466,1204,738
20570,1,0,7,0,-7
20571,0,0,35,0,-35
20572,1,1,2260,1579,-681
20573,1,1,84,1624,1540
20574,1,1,138,1449,1311
20575,1,1,91,1647,1556
20576,0,0,54,0,-54
20577,0,0,33,0,-33
20578,1,1,643,1211,568
20579,1,0,36,0,-36
20580,1,1,216,1538,1322
20581,0,0,143,0,-143
20582,0,0,27,0,-27
20583,1,0,143,0,-143
20584,1,0,92,0,-92
20585,0,0,50,0,-50
20586,0,0,17,0,-17
20587,1,0,96,0,-96
20588,1,1,76,1403,1327
20589,0,0,23,0,-23
20590,0,0,24,0,-24
20591,1,1,693,1558,865
20592,1,0,30,0,-30
20593,0,0,36,0,-36
20594,1,1,279,1745,1466
20595,1,1,1351,1399,48
20596,0,0,23,0,-23
20597,1,1,1039,1782,743
20598,1,0,23,0,-23
20599,1,1,932,1927,995
20600,0,0,53,0,-53
20601,1,1,469,1691,1222
20602,0,0,402,0,-402
20603,1,1,1056,1520,464
20604,1,1,320,1233,913
20605,1,0,101,0,-101
20606,0,0,7,0,-7
20607,1,0,62,0,-62
20608,1,1,1099,1497,398
20609,0,0,19,0,-19
20610,0,0,34,0,-34
20611,1,0,39,0,-39
20612,1,0,93,0,-93
20613,0,0,28,0,-28
20614,0,0,10,0,-10
20615,0,0,48,0,-48
20616,1,1,75,1543,1468
20617,1,1,303,1331,1028
20618,1,0,27,0,-27
20619,1,1,259,1260,1001
20620,1,0,53,0,-53
20621,0,0,14,0,-14
20622,0,0,13,0,-13
20623,1,0,11,0,-11
20624,1,0,8,0,-8
20625,1,0,1,0,-1
20626,1,1,271,1210,939
20627,0,0,29,0,-29
20628,1,1,179,1971,1792
20629,1,1,55,1474,1419
20630,1,0,69,0,-69
20631,1,1,1225,1247,22
20632,1,1,297,1392,1095
20633,1,1,243,1417,1174
20634,1,1,501,1315,814
20635,0,0,23,0,-23
20636,1,1,113,1282,1169
20637,1,1,610,1660,1050
20638,0,0,59,0,-59
20639,1,0,30,0,-30
20640,1,0,16,0,-16
20641,1,1,198,1490,1292
20642,1,1,154,2084,1930
20643,1,1,160,1507,1347
20644,1,0,5,0,-5
20645,1,1,645,1273,628
20646,1,1,69,2045,1976
20647,1,0,47,0,-47
20648,1,0,2,0,-2
20649,1,0,24,0,-24
20650,1,0,20,0,-20
20651,1,0,122,0,-122
20652,1,1,603,1358,755
20653,1,0,74,0,-74
20654,0,0,6,0,-6
20655,1,1,664,1700,1036
20656,0,0,10,0,-10
20657,1,1,394,1395,1001
20658,1,1,233,2188,1955
20659,1,0,3,0,-3
20660,1,1,244,3426,3182
20661,1,0,65,0,-65
20662,0,0,18,0,-18
20663,1,0,64,0,-64
20664,1,0,12,0,-12
20665,0,0,9,0,-9
20666,1,0,95,0,-95
20667,1,0,31,0,-31
20668,1,1,258,1732,1474
20669,1,0,8,0,-8
20670,0,0,36,0,-36
20671,1,1,185,1370,1185
20672,0,0,90,0,-90
20673,0,0,184,0,-184
20674,1,0,171,0,-171
20675,1,1,511,1682,1171
20676,1,0,123,0,-123
20677,1,1,288,1601,1313
20678,0,0,6,0,-6
20679,1,0,9,0,-9
20680,1,0,25,0,-25
20681,0,0,1,0,-1
20682,1,1,398,1245,847
20683,1,1,348,1492,1144
20684,1,0,116,0,-116
20685,0,0,70,0,-70
20686,1,1,420,1436,1016
20687,1,1,503,1438,935
20688,1,0,11,0,-11
20689,1,1,255,2136,1881
20690,1,1,1662,1486,-176
20691,1,1,45,1347,1302
20692,1,0,35,0,-35
20693,0,0,78,0,-78
20694,0,0,70,0,-70
20695,0,0,8,0,-8
20696,1,0,39,0,-39
20697,1,0,131,0,-131
20698,1,0,5,0,-5
20699,1,1,338,1774,1436
20700,1,1,406,1265,859
20701,1,1,1596,1444,-152
20702,0,0,33,0,-33
20703,1,1,57,1449,1392
20704,1,0,6,0,-6
20705,1,1,119,2180,2061
20706,1,1,176,1473,1297
20707,0,0,216,0,-216
20708,1,0,30,0,-30
20709,0,0,2,0,-2
20710,1,1,1153,1779,626
20711,1,0,25,0,-25
20712,1,1,161,3673,3512
20713,0,0,47,0,-47
20714,1,0,8,0,-8
20715,0,0,6,0,-6
20716,0,0,27,0,-27
20717,1,0,67,0,-67
20718,1,0,0,0,0
20719,1,1,221,1257,1036
20720,0,0,64,0,-64
20721,1,0,88,0,-88
20722,1,0,74,0,-74
20723,1,0,40,0,-40
20724,1,0,7,0,-7
20725,0,0,121,0,-121
20726,1,0,5,0,-5
20727,0,0,37,0,-37
20728,1,1,346,1557,1211
20729,0,0,83,0,-83
20730,0,0,153,0,-153
20731,0,0,58,0,-58
20732,1,1,418,1226,808
20733,1,0,22,0,-22
20734,1,0,2,0,-2
20735,1,1,844,1224,380
20736,1,0,20,0,-20
20737,1,0,71,0,-71
20738,0,0,1,0,-1
20739,0,0,22,0,-22
20740,0,0,23,0,-23
20741,1,1,371,1625,1254
20742,1,0,64,0,-64
20743,1,0,11,0,-11
20744,1,1,552,1998,1446
20745,1,0,99,0,-99
20746,1,0,24,0,-24
20747,1,1,127,1523,1396
20748,1,0,28,0,-28
20749,0,0,0,0,0
20750,0,0,127,0,-127
20751,1,0,1,0,-1
20752,0,0,123,0,-123
20753,0,0,22,0,-22
20754,1,0,65,0,-65
20755,0,0,8,0,-8
20756,0,0,23,0,-23
20757,0,0,111,0,-111
20758,1,0,0,0,0
20759,0,0,24,0,-24
20760,0,0,19,0,-19
20761,0,0,114,0,-114
20762,1,1,278,1219,941
20763,1,0,69,0,-69
20764,1,1,1065,1298,233
20765,0,0,127,0,-127
20766,0,0,2,0,-2
20767,1,0,32,0,-32
20768,1,0,99,0,-99
20769,0,0,33,0,-33
20770,0,0,1,0,-1
20771,1,0,78,0,-78
20772,1,1,172,1330,1158
20773,0,0,72,0,-72
20774,0,0,19,0,-19
20775,0,0,51,0,-51
20776,0,0,127,0,-127
20777,0,0,1,0,-1
20778,1,0,61,0,-61
20779,1,1,702,1832,1130
20780,1,1,398,1229,831
20781,0,0,40,0,-40
20782,1,1,677,1392,715
20783,1,1,1326,2297,971
20784,1,0,76,0,-76
20785,0,0,14,0,-14
20786,0,0,44,0,-44
20787,0,0,17,0,-17
20788,1,1,915,1263,348
20789,1,0,51,0,-51
20790,1,1,128,1639,1511
20791,1,1,501,1560,1059
20792,0,0,122,0,-122
20793,0,0,115,0,-115
20794,1,1,223,1480,1257
20795,1,0,118,0,-118
20796,1,0,3,0,-3
20797,0,0,207,0,-207
20798,0,0,349,0,-349
20799,1,1,289,1389,1100
20800,1,1,2606,1445,-1161
20801,1,0,13,0,-13
20802,1,1,1263,1781,518
20803,0,0,195,0,-195
20804,1,1,164,1290,1126
20805,0,0,18,0,-18
20806,1,1,122,2120,1998
20807,0,0,0,0,0
20808,1,0,70,0,-70
20809,0,0,125,0,-125
20810,1,0,72,0,-72
20811,0,0,29,0,-29
20812,1,0,85,0,-85
20813,0,0,51,0,-51
20814,0,0,86,0,-86
20815,0,0,41,0,-41
20816,1,1,264,1604,1340
20817,1,0,93,0,-93
20818,0,0,18,0,-18
20819,1,1,694,1993,1299
20820,1,1,2827,1847,-980
20821,1,0,17,0,-17
20822,0,0,74,0,-74
20823,1,1,1017,3217,2200
20824,1,1,1152,1654,502
20825,0,0,14,0,-14
20826,1,1,482,1227,745
20827,1,0,33,0,-33
20828,0,0,39,0,-39
20829,1,0,42,0,-42
20830,0,0,14,0,-14
20831,0,0,1,0,-1
20832,0,0,97,0,-97
20833,0,0,17,0,-17
20834,1,1,667,1679,1012
20835,1,1,178,1586,1408
20836,1,0,7,0,-7
20837,1,1,853,1915,1062
20838,0,0,16,0,-16
20839,0,0,8,0,-8
20840,0,0,6,0,-6
20841,0,0,23,0,-23
20842,1,0,11,0,-11
20843,1,1,78,1205,1127
20844,0,0,10,0,-10
20845,0,0,66,0,-66
20846,0,0,95,0,-95
20847,1,1,220,1573,1353
20848,1,0,81,0,-81
20849,0,0,64,0,-64
20850,1,1,910,1367,457
20851,1,0,14,0,-14
20852,1,0,59,0,-59
20853,0,0,5,0,-5
20854,1,0,17,0,-17
20855,1,1,625,1617,992
20856,0,0,79,0,-79
20857,1,0,63,0,-63
20858,1,0,41,0,-41
20859,0,0,2,0,-2
20860,1,1,351,1243,892
20861,1,1,308,1347,1039
20862,1,1,505,1612,1107
20863,1,0,59,0,-59
20864,1,0,75,0,-75
20865,1,1,299,1204,905
20866,0,0,106,0,-106
20867,1,1,97,1282,1185
20868,1,0,28,0,-28
20869,0,0,118,0,-118
20870,1,1,661,1697,1036
20871,1,0,119,0,-119
20872,1,1,13,1314,1301
20873,1,1,225,1364,1139
20874,0,0,18,0,-18
20875,1,0,35,0,-35
20876,1,0,110,0,-110
20877,1,1,720,1303,583
20878,1,1,243,1326,1083
20879,1,0,78,0,-78
20880,0,0,53,0,-53
20881,1,1,210,1256,1046
20882,0,0,57,0,-57
20883,1,0,31,0,-31
20884,1,0,92,0,-92
20885,0,0,42,0,-42
20886,1,1,108,1234,1126
20887,1,1,150,1387,1237
20888,1,0,2,0,-2
20889,0,0,96,0,-96
20890,1,1,252,1206,954
20891,0,0,9,0,-9
20892,0,0,2,0,-2
20893,0,0,39,0,-39
20894,1,0,1,0,-1
20895,1,0,2,0,-2
20896,0,0,48,0,-48
20897,0,0,117,0,-117
20898,1,0,8,0,-8
20899,1,0,17,0,-17
20900,0,0,16,0,-16
20901,1,1,65,1733,1668
20902,1,0,32,0,-32
20903,1,0,3,0,-3
20904,1,1,47,1281,1234
20905,1,0,31,0,-31
20906,1,1,590,1617,1027
20907,1,0,39,0,-39
20908,1,1,705,1413,708
20909,0,0,115,0,-115
20910,1,0,115,0,-115
20911,1,0,29,0,-29
20912,0,0,41,0,-41
20913,1,0,3,0,-3
20914,0,0,30,0,-30
20915,1,0,5,0,-5
20916,1,1,74,2093,2019
20917,1,0,17,0,-17
20918,1,0,3,0,-3
20919,1,1,1670,1539,-131
20920,0,0,143,0,-143
20921,1,0,11,0,-11
20922,1,0,173,0,-173
20923,0,0,77,0,-77
20924,0,0,128,0,-128
20925,1,1,917,1306,389
20926,1,0,116,0,-116
20927,0,0,8,0,-8
20928,0,0,75,0,-75
20929,1,1,56,1412,1356
20930,1,0,25,0,-25
20931,1,1,539,1717,1178
20932,1,1,516,1651,1135
20933,0,0,15,0,-15
20934,0,0,33,0,-33
20935,1,1,2149,1880,-269
20936,1,0,15,0,-15
20937,0,0,31,0,-31
20938,0,0,41,0,-41
20939,1,0,58,0,-58
20940,0,0,22,0,-22
20941,0,0,83,0,-83
20942,1,1,501,1420,919
20943,0,0,27,0,-27
20944,1,1,90,1246,1156
20945,1,1,602,1912,1310
20946,0,0,8,0,-8
20947,0,0,80,0,-80
20948,1,0,17,0,-17
20949,0,0,13,0,-13
20950,0,0,74,0,-74
20951,0,0,23,0,-23
20952,0,0,75,0,-75
20953,0,0,81,0,-81
20954,1,0,4,0,-4
20955,0,0,101,0,-101
20956,1,0,39,0,-39
20957,1,1,993,1612,619
20958,0,0,95,0,-95
20959,0,0,142,0,-142
20960,1,1,227,1444,1217
20961,1,0,61,0,-61
20962,1,0,39,0,-39
20963,1,1,152,1214,1062
20964,1,1,242,2142,1900
20965,0,0,18,0,-18
20966,1,1,374,2271,1897
20967,0,0,34,0,-34
20968,0,0,22,0,-22
20969,0,0,120,0,-120
20970,1,0,80,0,-80
20971,1,0,0,0,0
20972,1,1,985,1500,515
20973,1,0,48,0,-48
20974,1,0,7,0,-7
20975,1,1,795,1270,475
20976,1,1,911,1264,353
20977,1,0,25,0,-25
20978,1,1,647,1288,641
20979,1,1,2188,1210,-978
20980,1,0,40,0,-40
20981,1,1,1470,1517,47
20982,1,0,120,0,-120
20983,0,0,32,0,-32
20984,0,0,17,0,-17
20985,1,0,43,0,-43
20986,1,0,122,0,-122
20987,1,0,5,0,-5
20988,0,0,98,0,-98
20989,1,1,267,1303,1036
20990,1,0,142,0,-142
20991,0,0,6,0,-6
20992,0,0,279,0,-279
20993,0,0,26,0,-26
20994,1,1,13,1718,1705
20995,0,0,30,0,-30
20996,1,1,578,1307,729
20997,0,0,20,0,-20
20998,1,1,111,1207,1096
20999,0,0,13,0,-13
21000,1,0,1,0,-1
21001,1,0,11,0,-11
21002,0,0,14,0,-14
21003,1,0,19,0,-19
21004,1,1,1305,1640,335
21005,1,0,34,0,-34
21006,1,1,572,1283,711
21007,1,0,111,0,-111
21008,1,1,734,1870,1136
21009,0,0,173,0,-173
21010,1,1,692,1222,530
21011,1,0,34,0,-34
21012,0,0,2,0,-2
21013,1,1,277,1305,1028
21014,1,0,82,0,-82
21015,0,0,16,0,-16
21016,1,1,694,1228,534
21017,1,0,55,0,-55
21018,0,0,106,0,-106
21019,1,0,29,0,-29
21020,0,0,17,0,-17
21021,1,0,44,0,-44
21022,1,1,314,1636,1322
21023,0,0,80,0,-80
21024,1,0,9,0,-9
21025,1,0,9,0,-9
21026,1,1,1598,1417,-181
21027,0,0,77,0,-77
21028,0,0,224,0,-224
21029,0,0,18,0,-18
21030,1,1,248,1442,1194
21031,1,1,212,1637,1425
21032,0,0,6,0,-6
21033,1,0,25,0,-25
21034,0,0,59,0,-59
21035,0,0,2,0,-2
21036,1,0,120,0,-120
21037,1,1,825,2189,1364
21038,1,1,258,1295,1037
21039,1,0,14,0,-14
21040,1,1,175,2318,2143
21041,0,0,122,0,-122
21042,1,0,101,0,-101
21043,1,1,183,1337,1154
21044,1,0,174,0,-174
21045,0,0,44,0,-44
