ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
6249,27,28235.132987113815,0.08482200419416384,1,944,5873,2047,6976
6250,32,26261.289802644606,0.38601635421015434,0,16,0,0,-16
6251,23,42590.42194843681,0.36151075580267933,0,15,0,0,-15
6252,27,29629.91856095843,0.5242310730170884,1,383,8630,1492,9739
6253,70,20068.078883335533,0.13653988157555338,0,30,0,0,-30
6254,42,31028.22387508166,0.271337250051163,0,27,0,0,-27
6255,64,27512.609553963324,0.21535550261375755,0,12,0,0,-12
6256,46,20904.596402594078,0.055085688829707755,1,528,5612,3655,8739
6257,64,23492.701727579442,0.06593692546084841,1,259,7053,1337,8131
6258,21,29897.447618555674,0.004194084555767128,1,835,6142,1501,6808
6259,30,21939.225492779868,0.2856815896055645,0,41,0,0,-41
6260,23,21107.064170949452,0.049868431172748716,1,932,7842,1342,8252
6261,18,21616.882450730696,0.003971881605635249,1,223,9183,1966,10926
6262,38,22581.21399624482,0.03510667829327465,1,135,33000,1601,34466
6263,72,20709.473919489054,0.08870301990835354,1,2596,5837,1439,4680
6264,51,30336.671510175278,0.22392155875814582,1,140,20851,1347,22058
6265,74,22250.728958065363,0.053512092767940125,1,428,5375,1442,6389
6266,23,25740.18287334216,0.01012009912609955,1,526,6177,1446,7097
6267,48,37727.54218070822,0.025772851360658013,1,266,9577,1458,10769
6268,19,26535.48699052863,0.3024173651496304,0,7,0,0,-7
6269,19,20020.156545054415,0.05411612580274532,1,152,5573,2758,8179
6270,22,21767.216553014146,0.007225020008015917,1,84,6133,2822,8871
6271,18,20017.20842082886,0.16811891715970026,1,938,6805,1763,7630
6272,29,30245.523481696222,0.2869864872646878,0,115,0,0,-115
6273,40,39847.15365604458,0.23221438482719922,0,20,0,0,-20
6274,18,22737.046702838066,0.16813945695529842,1,231,32823,1435,34027
6275,33,42636.56890205998,0.015757760046509844,0,33,0,0,-33
6276,27,30328.189689370494,0.3268692707145872,1,310,5457,1450,6597
6277,18,50487.954057053554,0.4580533956098836,0,30,0,0,-30
6278,68,25949.20629772212,0.09204629407107973,1,1532,7659,1577,7704
6279,22,21166.917038805117,0.021613971830095856,1,251,6704,2784,9237
6280,42,20728.887402453136,0.15416521827736582,1,415,13667,1517,14769
6281,54,26193.953685095847,0.45432136576743476,1,300,9409,1421,10530
6282,21,29951.305715145245,0.01691126817105116,1,307,5412,2482,7587
6283,23,20952.65675925725,0.41567337979160324,1,1085,11661,1396,11972
6284,73,27939.538251655114,0.3683099500045991,1,187,5923,1477,7213
6285,36,63912.34256123282,0.028322056155168394,1,261,5979,1689,7407
6286,62,20900.27295613659,0.07482894320597859,1,1054,5418,1477,5841
6287,40,44183.82216623546,0.019927304041300824,1,563,5314,2136,6887
6288,42,22040.828811741874,0.15542553007729265,1,1095,11707,1972,12584
6289,26,21954.23465090925,0.016117000737420846,1,1715,5962,1407,5654
6290,35,24992.795912152484,0.1573443199994881,1,256,7689,2464,9897
6291,20,22374.502122085385,0.1829652845822997,1,1062,6196,1424,6558
6292,50,27820.192225967647,0.06147447081392942,1,136,5875,1616,7355
6293,66,20492.151094891873,0.15953794594248927,1,763,8180,1501,8918
6294,53,27636.550870446143,0.6084703603018656,0,108,0,0,-108
6295,56,30682.07668531138,0.5100436997539215,0,1,0,0,-1
6296,47,32839.06475440467,0.3424195048654704,1,151,13654,2822,16325
6297,30,21438.215795137192,0.13749224289300682,0,5,0,0,-5
6298,22,61650.92105001059,0.2524366579567418,0,44,0,0,-44
6299,39,20781.178999696167,0.14062798287323353,0,12,0,0,-12
6300,29,33159.95727206591,0.5063672878336115,1,392,6447,1889,7944
6301,53,23876.293031678408,0.091978997384933,1,443,8520,1369,9446
6302,24,79007.13856679875,0.037857115253419324,1,223,6272,1895,7944
6303,29,43967.40937122346,0.11073429930243749,0,70,0,0,-70
6304,74,54022.93571162795,0.11778305284788561,0,1,0,0,-1
6305,45,20927.57461789775,0.11495751407100134,1,229,8602,1522,9895
6306,27,23029.42044976557,0.1648893727713594,1,567,5514,2815,7762
6307,50,28941.48847713783,0.011269702175133787,1,151,12102,2174,14125
6308,25,31305.10041020304,0.08559932926749013,1,976,6097,5162,10283
6309,38,20115.061537165308,0.03504659549285736,1,1485,7377,1761,7653
6310,38,22631.805148852764,0.0529851020189541,1,644,15615,2775,17746
6311,46,21174.341268144515,0.08047593033519657,1,1388,5574,1429,5615
6312,36,34150.58186437658,0.03218687647549185,1,1211,9899,1738,10426
6313,46,29940.42378737761,0.06734033341298448,1,59,19388,1385,20714
6314,60,62310.760307991106,0.16864353598044243,1,532,7554,1981,9003
6315,19,20740.460768567613,0.18251100362583306,1,1287,5919,1746,6378
6316,37,65755.6418511161,0.09168567520543978,1,907,8090,1398,8581
6317,19,31790.19332619641,0.17695180322392914,1,502,5844,2614,7956
6318,39,31694.29962889941,0.009361704274357443,1,134,5386,1394,6646
6319,21,23044.644139380347,0.10690333034683847,1,178,8918,1494,10234
6320,24,20781.798123374836,0.015483808102275409,1,105,8091,1883,9869
6321,42,23453.871495146814,0.1262494905876071,0,50,0,0,-50
6322,37,38008.71359965521,0.12067670534013258,1,132,9022,1347,10237
6323,20,40324.85138300728,0.042132278047277504,1,32,8238,1454,9660
6324,31,21536.51715977426,0.0548407038194879,1,914,5392,1353,5831
6325,71,20010.460780212412,0.1694278004500221,1,308,5761,2335,7788
6326,22,28370.590164479898,0.010472649736349515,0,68,0,0,-68
6327,21,23823.046407510166,0.35996456280471917,0,47,0,0,-47
6328,39,33221.3639032265,0.18361981039361583,1,1312,7307,1388,7383
6329,60,28733.72276642939,0.16051916565778637,1,1419,11748,1336,11665
6330,46,22409.58700652792,0.012207670445663172,1,618,5628,1538,6548
6331,18,22579.606867396622,0.024041409910469904,1,676,13479,2983,15786
6332,20,21695.695855015383,0.0017734124681447962,1,269,30233,1340,31304
6333,24,40908.369338767996,0.0003724744814974625,1,1841,5332,1379,4870
6334,21,25872.838099844703,0.027790388072431012,1,340,6024,1374,7058
6335,71,21343.045829256767,0.042585816529020284,1,662,5715,1435,6488
6336,30,23742.236251265564,0.1522495149231762,1,628,5956,2780,8108
6337,20,57749.53562862144,0.009082823335419897,1,247,6331,1526,7610
6338,24,30279.56464633885,0.22081980597405318,0,68,0,0,-68
6339,71,23836.27527945539,0.039952578756228346,0,41,0,0,-41
6340,30,31893.069717817598,0.09272322428670456,1,222,5716,2616,8110
6341,30,29864.58884078314,0.06641967700313636,0,29,0,0,-29
6342,38,26088.8198514337,0.34146705478699196,1,197,5332,1542,6677
6343,67,34940.412409584904,0.07274880648642304,0,56,0,0,-56
6344,18,22800.532852725963,0.12078160455565647,1,232,43110,1606,44484
6345,34,21263.97784692782,0.01874565667163625,1,144,8148,2042,10046
6346,75,26605.03014594796,0.145468618526357,1,263,6045,1446,7228
6347,22,24202.833472268103,0.08058281519309526,1,261,18822,1538,20099
6348,20,31370.23509091771,0.6241190576976062,0,52,0,0,-52
6349,30,25023.648289466735,0.06272137296269575,1,97,9574,1640,11117
6350,59,65294.379832799335,0.39368776474010736,1,296,9119,1467,10290
6351,67,61111.67030803032,0.003946237127933628,1,39,7496,2800,10257
6352,31,22592.11579387228,0.2798145286049765,1,165,7957,1423,9215
6353,19,26214.603344967003,0.27481417167984257,1,34,5961,1383,7310
6354,72,22362.900913917238,0.14133473587591214,0,62,0,0,-62
6355,65,95780.20127413905,0.24149828912014581,1,173,6031,2135,7993
6356,74,20803.64202386232,0.029638766795001208,1,157,14862,1556,16261
6357,33,26871.987931976862,0.2789178881244385,1,252,5270,2669,7687
6358,23,27296.483813897677,0.000856814311759324,1,274,13588,2536,15850
6359,45,25198.935748826618,0.06312282267913548,1,666,5631,1700,6665
6360,47,67181.38034440788,0.02287515994022755,1,170,5707,1916,7453
6361,19,30727.76844801296,0.06412673423494908,1,758,6589,1674,7505
6362,18,26304.55981480974,0.07822530481699384,1,648,7283,9056,15691
6363,21,23552.155864918608,0.25684866935646433,1,436,5937,1502,7003
6364,21,34288.37600549523,0.5152304876398951,1,552,8906,1450,9804
6365,26,25074.89824534065,0.01524250235108872,1,1230,12088,1488,12346
6366,36,26441.740443237424,0.1293357202012503,1,1073,5983,2217,7127
6367,67,66603.20746908041,0.023043772461242472,1,102,42112,1580,43590
6368,42,35122.24148823118,0.1283274884473268,1,409,10282,1497,11370
6369,20,20811.623791485024,0.19084551765885582,1,606,8334,1838,9566
6370,24,45095.0726248594,0.03747091796803566,1,120,5621,1472,6973
6371,30,25115.201311321038,0.1580166503018487,1,381,5657,3774,9050
6372,18,20076.376336553516,0.018927059286631798,1,1575,16241,1751,16417
6373,51,28110.015560147527,0.04810204594475387,1,18,5519,1596,7097
6374,30,32052.025348657677,0.0925906623491467,1,743,6403,1484,7144
6375,53,26673.852049415735,0.3878789639631714,0,71,0,0,-71
6376,49,22512.109010831784,0.05471241013282242,1,984,10568,1962,11546
6377,44,26651.965103386006,0.1528323089180786,1,30,8870,1430,10270
6378,53,20410.05241571172,0.01908438185395246,1,521,7867,2049,9395
6379,34,22859.028583713487,0.12047139243707576,1,948,9194,1735,9981
6380,34,22118.669857299137,0.015333681959871824,1,1085,5487,1760,6162
6381,39,20502.743609972786,0.1317448144760947,1,227,5764,1719,7256
6382,21,70703.62305557443,0.10796358412879055,0,17,0,0,-17
6383,48,21194.773295419272,0.2540445165136499,0,109,0,0,-109
6384,53,24666.237813956635,0.03186364224830812,1,359,5491,1518,6650
6385,71,24062.304203401778,0.12840084237403795,0,12,0,0,-12
6386,35,20448.92639987329,0.11308202571229078,1,686,5524,1795,6633
6387,32,22468.948731569697,0.34648520343712774,1,760,141140,1593,141973
6388,25,29310.84690985007,0.18499375232107376,0,29,0,0,-29
6389,54,44926.65197834179,0.036191244372076305,1,944,11397,1499,11952
6390,61,21682.13330010572,0.10522459547973086,1,151,6931,1719,8499
6391,19,21046.244987856226,0.056485894328784106,1,86,5621,2457,7992
6392,20,23388.987383263033,0.15779040597124203,1,70,9690,1524,11144
6393,20,26574.245175962544,0.02756608640292432,1,421,24220,1623,25422
6394,36,26791.943742104573,0.028702361712455753,1,520,5962,1393,6835
6395,50,22814.21725046452,0.17624049945685463,1,609,18087,1429,18907
6396,22,24142.99986541701,0.09417301015544116,1,2172,6903,1375,6106
6397,25,22538.805059450002,0.11227800712210623,1,273,6853,2203,8783
6398,75,36536.15752454457,0.09934758580584972,1,395,7881,1765,9251
6399,32,23754.605322031897,0.3685880979512522,1,269,6527,1907,8165
6400,40,34535.63654785209,0.2100587385400961,1,170,5486,1656,6972
6401,63,21174.55594521444,0.021484748105729205,1,787,6598,1421,7232
6402,27,35385.37788219237,0.023653903717405386,1,1969,6918,1931,6880
6403,23,21311.199899206098,0.11653683943675687,1,47,19907,1407,21267
6404,37,22381.65205733018,0.46355578906954237,1,199,5269,3689,8759
6405,23,26098.373041407856,0.11658395058235732,1,346,10467,1587,11708
6406,25,33940.87592303942,0.012487402020518656,1,344,6723,1873,8252
6407,38,30583.770656205616,0.23846000100336567,1,241,45827,3800,49386
6408,27,20968.372145743753,0.2776938104604309,1,110,50377,1641,51908
6409,32,25781.440494916566,0.007194580211893419,0,118,0,0,-118
6410,18,23199.878607036302,0.1100347801212571,1,220,5354,2040,7174
6411,19,22286.16437053784,0.08089780565210625,1,163,5919,2161,7917
6412,73,28278.595740848854,0.06337148528185499,1,1951,26817,1543,26409
6413,26,20478.926542073426,0.1278595121476807,0,1,0,0,-1
6414,20,20631.00654738291,0.003565586243775233,1,1608,8943,1600,8935
6415,47,23634.657037665227,0.01943916324275997,1,144,5407,1673,6936
6416,64,33374.898536121764,0.008706922212573631,1,390,6878,1380,7868
6417,45,23242.810166857853,0.18242659807990533,0,3,0,0,-3
6418,38,28075.57952939899,0.20765206543016762,0,33,0,0,-33
6419,43,25755.803821833568,0.18021335911558956,1,794,5310,1638,6154
6420,27,22755.84975376973,0.029109953309631592,1,516,8361,1789,9634
6421,20,47437.06488243727,0.08131057467406878,1,226,10912,1951,12637
6422,65,23300.042618965428,0.2793007398712928,0,7,0,0,-7
6423,46,29150.783864558587,0.2115335413833356,1,952,6346,1567,6961
6424,71,24084.77761074505,0.07036507227227022,0,0,0,0,0
6425,25,39530.01009126184,0.07050627797909748,1,462,14243,1432,15213
6426,24,23623.687266832043,0.04095703218565753,1,1306,6151,4208,9053
6427,31,25562.88772001191,0.14448999694486703,1,141,8575,1639,10073
6428,24,28110.54920302152,0.04554020218653579,1,389,13229,1442,14282
6429,38,33069.06840481566,0.07784239855133666,0,207,0,0,-207
6430,36,23405.085844319245,0.1401160099961803,1,381,10247,1415,11281
6431,46,25453.90663565742,0.09074707285587087,0,73,0,0,-73
6432,27,24713.144379609006,0.10783514268142927,1,92,5831,1812,7551
6433,29,33966.36734346868,0.08415648145084949,1,752,21351,2079,22678
6434,30,23925.03420564168,0.10353103974792786,1,814,6883,1531,7600
6435,24,21980.597617005362,0.027669444415047727,1,89,7018,1479,8408
6436,26,33678.828091917145,0.09448286699127108,1,1656,8091,1546,7981
6437,46,23164.420089721887,0.027998526437125963,1,1360,5799,1622,6061
6438,41,20345.64236888792,0.4237957891852755,0,38,0,0,-38
6439,24,21341.493932435256,0.28838267295250536,1,319,7370,1683,8734
6440,20,50978.12850209765,0.0370431032612624,1,795,9475,1604,10284
6441,38,33134.12730711957,0.21493492367144687,1,775,7020,1699,7944
6442,29,43892.228454565586,0.0190306215100135,0,64,0,0,-64
6443,33,27831.505559537138,0.0074147231289451955,1,172,5634,1408,6870
6444,68,22780.873520721583,0.002277070898515354,1,126,5708,1380,6962
6445,32,21954.1006834789,0.08574234801597576,1,333,7283,2045,8995
6446,55,20047.26128561333,0.004775861671642875,1,731,7509,1647,8425
6447,19,22723.651877585413,0.259787525329268,1,80,5978,1424,7322
6448,52,23655.37972396093,0.2859197880492138,1,68,5350,1670,6952
6449,61,20173.41132417655,0.010759885220009579,1,325,12078,1948,13701
6450,23,23253.322888851933,0.08577258055991631,1,309,5613,2173,7477
6451,24,20070.44241816845,0.05176283756869713,1,1675,7046,3666,9037
6452,73,31159.702310419725,0.15634156722466364,1,24,5665,1398,7039
6453,19,20081.263103518908,0.06094587925209422,1,86,15283,2776,17973
6454,27,24845.439005251043,0.08529398455619956,1,268,6353,2305,8390
6455,26,25417.51784134552,0.05290491991392714,1,140,7404,3297,10561
6456,40,29425.620584244392,0.17126602531576043,1,713,5932,1503,6722
6457,56,23284.777292149396,0.11962147269065136,1,249,5906,2827,8484
6458,48,31635.120270054394,0.09295696032510917,1,2006,16159,1458,15611
6459,41,26785.375585449943,0.25648755591734257,0,19,0,0,-19
6460,19,20316.281905871347,0.03070105077556355,1,381,6488,1562,7669
6461,38,20059.56639501112,0.015969314675508432,0,2,0,0,-2
6462,18,26781.368158001376,0.20866432691169967,1,248,6746,1955,8453
6463,29,24186.731017230926,0.06907817985401751,0,74,0,0,-74
6464,25,20918.734170225132,0.17697672319968438,1,1111,7623,2437,8949
6465,43,32796.39021990594,0.006178462804590069,1,105,10276,1808,11979
6466,23,20759.529935325863,0.11645852532238306,0,73,0,0,-73
6467,19,21143.538527705856,0.06655075891234002,1,270,14678,1395,15803
6468,18,27213.495195412375,0.12082859473788649,1,261,6440,2012,8191
6469,43,26706.36842375499,0.01924530025280333,1,92,6121,2086,8115
6470,18,29894.980230301928,0.0356581130142442,1,403,5932,2002,7531
6471,48,27795.119082887475,0.1869698009765881,1,220,6593,1801,8174
6472,56,93788.533329556,0.08883988277378928,0,20,0,0,-20
6473,70,35248.85666815916,0.04392229934852732,1,343,13708,1339,14704
6474,36,29691.930355556604,0.05739504498618208,1,1179,7450,1768,8039
6475,22,46207.5910108199,0.28829747611248707,1,295,5680,1350,6735
6476,19,24850.044696438,0.13512609090280361,1,1132,7960,1348,8176
6477,21,31731.119893666615,0.006313280781558487,1,210,11653,1484,12927
6478,19,21538.9221988517,0.001723407041927677,1,681,5349,1521,6189
6479,27,21187.239489104773,0.012497443208857905,1,268,7871,1409,9012
6480,24,24894.343252315826,0.03769028822181399,0,8,0,0,-8
6481,19,26440.252436992796,0.08427318988741825,0,12,0,0,-12
6482,20,48147.97111405531,0.15746307992843767,1,1622,5349,1559,5286
6483,28,20019.626061786537,0.07718104296538288,0,97,0,0,-97
6484,71,25294.8020772594,0.055924321091160134,1,1768,9554,1473,9259
6485,46,42805.81752061196,0.16790571888242145,1,51,9964,1885,11798
6486,59,26605.04523483969,0.058845698173329734,0,23,0,0,-23
6487,63,21715.72551365415,0.07913929112703938,1,1823,9770,1566,9513
6488,35,21421.784483611907,0.15411222849837755,1,933,5631,2221,6919
6489,47,31878.636196762393,0.14777359604474172,1,564,5582,1372,6390
6490,56,39305.83751101858,0.013144180874230263,1,172,15840,2666,18334
6491,36,26714.33978519993,0.07324273454741058,1,198,5569,1514,6885
6492,36,20621.67376070477,0.5257836940977614,1,566,5954,1530,6918
6493,50,24755.252934277058,0.22851700555945337,0,26,0,0,-26
6494,20,87877.42733953997,0.20365416586406943,1,954,5968,2302,7316
6495,22,33656.55652303996,0.14230368082986802,1,336,12831,1441,13936
6496,39,24383.311449473007,0.3615511932422679,0,72,0,0,-72
6497,24,42079.07931440238,0.0633374010986104,1,73,6718,2363,9008
6498,27,27442.771735416212,0.17238681756913668,1,322,7651,1963,9292
6499,35,24160.463531569305,0.22826252460196889,0,170,0,0,-170
6500,55,30122.207096127888,0.14842903061528073,0,101,0,0,-101
6501,19,25438.203589490957,0.1852148925549607,0,73,0,0,-73
6502,58,25817.768837397805,0.2785364457010882,0,0,0,0,0
6503,67,20612.24539853851,0.04374938336180106,0,5,0,0,-5
6504,43,34594.81133565419,0.011585690979452095,1,963,8003,2242,9282
6505,61,33355.015002777436,0.19783661000371092,1,1034,13735,1883,14584
6506,68,26952.16009179478,0.016778656018121504,1,267,6102,1455,7290
6507,53,20211.307739530974,0.038945188490193204,1,269,5271,3036,8038
6508,36,28709.006120007147,0.08245652668863654,1,616,7072,2988,9444
6509,25,27059.47111269439,0.10841875033225647,0,0,0,0,0
6510,22,33634.994312929935,0.08321856940996214,0,24,0,0,-24
6511,64,24600.110785743444,0.03140693474125691,1,865,5970,2034,7139
6512,18,61516.350406888574,0.025386747497265078,1,131,5502,2427,7798
6513,24,24473.791305640436,0.36967855323046256,1,268,6627,2244,8603
6514,25,28955.598455242696,0.13631431793525092,1,727,6280,1412,6965
6515,54,25284.727510777644,0.3029974483178296,0,204,0,0,-204
6516,54,20706.636044576437,0.026756587792033732,1,595,20167,1975,21547
6517,35,24083.099349594624,0.013491766547826259,1,1269,5598,1559,5888
6518,18,20027.260017600955,0.15904577355488303,0,103,0,0,-103
6519,54,21806.252294757665,0.026682880058677368,1,1570,5856,1524,5810
6520,39,26257.050168138558,0.005913448128069617,1,208,20313,1632,21737
6521,44,20944.90225830725,0.06574952265633621,0,4,0,0,-4
6522,64,21606.366738914443,0.23615310188765787,1,1309,7558,2135,8384
6523,29,61324.328163608894,0.07751161802405598,1,1303,13826,3884,16407
6524,23,24726.34560936326,0.034821340416927006,1,217,5252,1662,6697
6525,60,21655.36615489815,0.07119508225272807,1,593,19419,1859,20685
6526,24,22537.691331534123,0.02491246451321604,0,91,0,0,-91
6527,21,48360.63337019354,0.0005592124451303342,1,208,16034,1580,17406
6528,51,24165.066999480285,0.17714326888102913,0,108,0,0,-108
6529,31,33070.951303278096,0.11019788347832482,0,30,0,0,-30
6530,20,24000.378616059552,0.3902866678789908,1,421,5312,1980,6871
6531,36,29708.140726102465,0.1627255849990599,0,22,0,0,-22
6532,46,24847.980873959816,0.09875563630582612,0,16,0,0,-16
6533,48,20903.346646476228,0.4455055425074809,1,450,5641,1733,6924
6534,72,31266.49293636064,0.20898530458505893,1,53,9624,1673,11244
6535,28,20871.789082673753,0.14786728584637596,0,61,0,0,-61
6536,19,27995.06935316802,0.3242773677823957,0,19,0,0,-19
6537,41,22150.41801298593,0.09225214754143984,0,84,0,0,-84
6538,73,24107.115858958747,0.08149024376325896,0,17,0,0,-17
6539,21,29818.327983481788,0.026673222421735025,1,249,16645,1538,17934
6540,66,21592.908652900533,0.015370039098467611,1,2369,10608,1424,9663
6541,20,22603.044214164263,0.20337471378691743,1,613,6812,1900,8099
6542,49,21460.985422038717,0.06060999986485393,1,351,5526,1618,6793
6543,37,29597.944208682824,0.054889379668410565,1,531,6644,1383,7496
6544,29,21081.76759343581,0.05012925730973374,1,143,8736,1470,10063
6545,71,26315.850677533235,0.041622903412488726,1,801,25270,1887,26356
6546,19,22321.005041695353,0.12987629425584557,0,52,0,0,-52
6547,33,26237.066370927805,0.11153617268170812,0,52,0,0,-52
6548,31,25612.548477333123,0.24068523159893185,1,277,5450,2001,7174
6549,60,21923.047363809277,0.0018099926336263789,1,508,5968,1669,7129
6550,29,26253.153244589743,0.4993063722853553,0,4,0,0,-4
6551,23,25843.489027411983,0.033239827010299844,1,609,6048,1922,7361
6552,30,20426.64871764544,0.24686686474476524,1,620,7800,3144,10324
6553,67,37019.524538805636,0.0030238041494780885,1,541,6039,2092,7590
6554,56,25547.57767591919,0.27175801428755425,0,49,0,0,-49
6555,70,21937.36504853885,0.18356001563906463,1,983,8101,1370,8488
6556,37,24714.23611689384,0.1253712641178299,1,591,5444,2466,7319
6557,26,28077.47027485564,0.0038196242988471755,0,6,0,0,-6
6558,69,23754.4390615614,0.061468406115694735,1,508,5689,3376,8557
6559,21,21062.991209240452,0.04511874738824668,1,113,6015,1756,7658
6560,40,26579.65935207104,0.07536091353837127,1,440,12107,1488,13155
6561,27,24335.65623670706,0.6681211374984313,0,34,0,0,-34
6562,73,20171.54503769155,0.018603443796883015,1,256,7972,2497,10213
6563,54,26067.62424671153,0.019854101580671198,1,294,7204,1540,8450
6564,40,28664.188205098075,0.34133101682709405,1,28,12024,1526,13522
6565,35,37055.799591788,0.08309647113344401,1,253,5285,1334,6366
6566,29,20161.364636757626,0.047699358743148304,1,629,8504,1675,9550
6567,60,22099.108028939212,0.05213255723144235,1,120,9634,2821,12335
6568,61,31638.201060340067,0.10804391259128018,1,758,7040,1959,8241
6569,29,35863.27464501959,0.12720229370968913,1,73,5629,2074,7630
6570,37,20284.188093840858,0.11781360042414948,0,102,0,0,-102
6571,66,31454.650758536663,0.005422078479763145,1,1156,9309,1828,9981
6572,57,28580.91318669516,6.680538845371106e-05,1,102,18749,2746,21393
6573,31,27925.891692320452,0.07731311598768842,0,192,0,0,-192
6574,33,20099.81061765328,0.08506093199097124,1,292,7732,1509,8949
6575,18,24430.598813221477,0.16063093435148268,0,20,0,0,-20
6576,34,32445.542178817734,0.030524562158214405,1,874,11906,1346,12378
6577,50,24599.99452827324,0.003898287591599786,1,1197,5535,1401,5739
6578,25,20654.334041513477,0.19741681056546814,0,2,0,0,-2
6579,23,36576.23683536731,0.09662747401033957,1,2466,15175,3290,15999
6580,58,32982.312411239705,0.03933931937810005,0,52,0,0,-52
6581,75,27665.162512196497,0.03031586457289715,1,694,5860,2843,8009
6582,59,21071.94199286848,0.0842039368415292,1,343,5593,1780,7030
6583,72,24717.168867608863,0.034377402807412305,1,230,5816,1634,7220
6584,22,20459.287528209403,0.003250025385620561,1,210,49903,3223,52916
6585,47,44598.70714732059,0.03556241933142785,1,581,31379,1409,32207
6586,24,20024.06501017032,0.0747645886012275,1,708,5458,4408,9158
6587,49,22687.826515362034,0.04625512410509435,0,62,0,0,-62
6588,49,51881.369243704336,0.04574652219181376,1,2071,7301,2663,7893
6589,46,25151.70421693933,0.39953971059338855,0,45,0,0,-45
6590,73,22624.26448597472,0.026340074142080422,1,166,5747,4486,10067
6591,30,30335.499950687878,0.007366720095855989,1,119,6137,1705,7723
6592,69,28371.605376695104,0.12010536471402747,1,359,6232,1497,7370
6593,38,28932.771853932292,0.02079853274103932,1,568,7533,1701,8666
6594,48,36385.40322207526,0.0071050379305619095,1,218,5387,1737,6906
6595,70,27504.99408519875,0.2654279253041107,1,356,6070,1833,7547
6596,19,20476.070962903024,0.18308214568455985,0,77,0,0,-77
6597,67,30005.028939916392,0.02184644683720988,1,475,32484,1675,33684
6598,56,22303.85106254404,0.03492802350342321,1,590,5428,2799,7637
6599,21,21388.736079713723,0.22541490407610998,1,586,7881,2030,9325
6600,57,27491.371376884556,0.25717040639335365,1,317,12161,2128,13972
6601,30,27677.655527883475,0.158116164554391,1,208,8330,2018,10140
6602,63,41856.849839518836,0.29496860607621683,0,12,0,0,-12
6603,32,25443.940805146594,0.16263026090949184,1,134,13938,1910,15714
6604,25,23937.168471383113,0.22734020205984065,1,911,5924,1608,6621
6605,20,21940.284820712157,0.027464991570968253,1,471,14614,1582,15725
6606,73,21266.960913477837,0.15310298494413332,1,91,5910,1404,7223
6607,24,42827.420215020844,0.01855695083432006,1,2244,5516,2847,6119
6608,21,40445.43247909592,0.1888872151593685,1,219,8375,1727,9883
6609,26,54496.712295162186,0.09662226971434144,0,135,0,0,-135
6610,61,32995.79485709892,0.2779553257191147,1,189,8940,1549,10300
6611,70,36937.65377262031,0.04514523948744612,0,50,0,0,-50
6612,19,24373.068478473986,0.32024288304319537,1,15,5563,1360,6908
6613,18,24952.296111808573,0.02174697082923782,1,264,21856,2752,24344
6614,27,21704.75182949954,0.10550654310206958,1,154,7076,1600,8522
6615,40,28874.595108674675,0.039661473626189936,1,120,9233,1419,10532
6616,35,39046.548527389765,0.00879484867685721,1,152,5286,2105,7239
6617,69,20360.787751974793,0.24327777863683125,0,69,0,0,-69
6618,25,85964.37517946473,0.22784524999544148,0,48,0,0,-48
6619,45,20246.861607255818,0.03448542293169101,1,396,6448,1824,7876
6620,70,45687.13142724429,0.28352087024609113,0,14,0,0,-14
6621,44,57341.02857128007,0.23460917535640968,1,96,5265,3077,8246
6622,18,28895.307502785945,0.05321699314997817,1,588,6760,1574,7746
6623,37,20559.84060451153,0.0032933402174091324,1,205,7414,1952,9161
6624,48,38883.88285584584,0.39350140783189885,1,52,5520,1509,6977
6625,33,20373.469570634617,0.02230245602286102,1,934,5486,1367,5919
6626,63,29230.134426243392,0.15775954004241755,1,703,5995,1532,6824
6627,48,46407.24693303002,0.04729879658553753,1,59,8920,1344,10205
6628,30,33027.487068875824,0.15675565190779736,1,544,13266,1339,14061
6629,69,37674.11727010448,0.022643244346018165,1,239,8257,2321,10339
6630,38,21452.793431816855,0.20787359631130356,1,653,6981,1857,8185
6631,54,20373.89368274558,0.2845328833325215,1,684,5930,2001,7247
6632,37,28922.322590501888,0.004761898377797152,1,127,20586,1707,22166
6633,31,28721.282314719218,0.28616569460751307,0,54,0,0,-54
6634,40,20722.97289892823,0.03335937886677935,1,691,15503,3443,18255
6635,42,23059.58624778296,0.14165019616523103,0,78,0,0,-78
6636,33,31809.080749011704,0.11788600371212375,1,45,10532,2313,12800
6637,42,31504.836690108048,0.24122029171183562,1,746,30195,1585,31034
6638,59,21623.439937883188,0.29162231721232534,1,186,5867,1963,7644
6639,41,23523.65268858191,0.0893393976272497,0,7,0,0,-7
6640,23,27655.24870026957,0.030104281157114415,1,184,8723,1359,9898
6641,59,22580.740359352432,0.14044460350091423,1,534,6741,1608,7815
6642,29,23558.697384253734,0.0021173908563029186,0,98,0,0,-98
6643,59,21806.555052956242,0.015502307204480068,1,148,10078,3762,13692
6644,24,21972.488063361154,0.01975063235736992,1,371,5955,1930,7514
6645,29,24160.384714568456,0.09139824784692652,1,228,12238,8846,20856
6646,57,21824.650995872682,0.12795631150094092,0,49,0,0,-49
6647,65,20725.880484424393,0.25276971826750594,0,8,0,0,-8
6648,49,23439.01144569785,0.20303104087523094,1,451,8304,2601,10454
6649,21,29329.24555106294,0.11282551234414996,1,1249,6162,2987,7900
6650,30,22166.14727962578,0.11922847736025571,1,522,7877,1791,9146
